t,amount,length,id_relation,Pays
2024-10-01T00:00:00.000Z,893966,5045268934.99201,"",World (default)
2024-11-01T00:00:00.000Z,903065,5067317602.62631,"",World (default)
2024-12-01T00:00:00.000Z,912859,5106035821.5267,"",World (default)
2025-01-01T00:00:00.000Z,923489,5128507562.17071,"",World (default)
2025-02-01T00:00:00.000Z,937083,5124753833.60146,"",World (default)
2025-03-01T00:00:00.000Z,945325,5143834491.24383,"",World (default)
2025-04-01T00:00:00.000Z,954732,5163540951.15573,"",World (default)
2025-05-01T00:00:00.000Z,963513,5194367849.07751,"",World (default)
2025-06-01T00:00:00.000Z,973046,5215775670.5259,"",World (default)
2025-07-01T00:00:00.000Z,979604,5229578528.0906,"",World (default)
2025-08-01T00:00:00.000Z,986568,5247166881.55782,"",World (default)
2025-09-01T00:00:00.000Z,998967,5263245648.54723,"",World (default)
2025-10-01T00:00:00.000Z,1008317,5283407522.06298,"",World (default)
2025-10-02T00:00:00.000Z,1008791,5284445785.58854,"",World (default)
2025-10-03T00:00:00.000Z,1009349,5286223133.61354,"",World (default)
2025-10-04T00:00:00.000Z,1009862,5288616234.44632,"",World (default)
2025-10-05T00:00:00.000Z,1010295,5289188946.92746,"",World (default)
2025-10-06T00:00:00.000Z,1011041,5290058665.61411,"",World (default)
2025-10-07T00:00:00.000Z,1011385,5291215052.9816,"",World (default)
2025-10-08T00:00:00.000Z,1011969,5292325681.33059,"",World (default)
2025-10-09T00:00:00.000Z,1012367,5292887966.00031,"",World (default)
2025-10-10T00:00:00.000Z,1012934,5294056798.16523,"",World (default)
2025-10-11T00:00:00.000Z,1013258,5295225429.48564,"",World (default)
2025-10-12T00:00:00.000Z,1013947,5296055871.20496,"",World (default)
2025-10-13T00:00:00.000Z,1014985,5298620234.17868,"",World (default)
2025-10-14T00:00:00.000Z,1015400,5299510468.15183,"",World (default)
2025-10-15T00:00:00.000Z,1016134,5300256455.17729,"",World (default)
2025-10-16T00:00:00.000Z,1016373,5300768321.72208,"",World (default)
2025-10-17T00:00:00.000Z,1016848,5301965549.60794,"",World (default)
2025-10-18T00:00:00.000Z,1017276,5303303009.58385,"",World (default)
2025-10-19T00:00:00.000Z,1017671,5304086994.1881,"",World (default)
2025-10-20T00:00:00.000Z,1018243,5304825168.17188,"",World (default)
2025-10-21T00:00:00.000Z,1018861,5306248366.38425,"",World (default)
2024-10-01T00:00:00.000Z,115,3650831.13428261,/boundary/303427,Afghanistan
2024-11-01T00:00:00.000Z,115,3650831.13428261,/boundary/303427,Afghanistan
2024-12-01T00:00:00.000Z,114,3310672.14097402,/boundary/303427,Afghanistan
2025-01-01T00:00:00.000Z,114,3310672.14097402,/boundary/303427,Afghanistan
2025-02-01T00:00:00.000Z,114,3310672.14097402,/boundary/303427,Afghanistan
2025-03-01T00:00:00.000Z,114,3310672.14097402,/boundary/303427,Afghanistan
2025-04-01T00:00:00.000Z,114,3310518.05007394,/boundary/303427,Afghanistan
2025-05-01T00:00:00.000Z,121,3651278.424915,/boundary/303427,Afghanistan
2025-06-01T00:00:00.000Z,121,3687542.53464539,/boundary/303427,Afghanistan
2025-07-01T00:00:00.000Z,121,3688009.5310886,/boundary/303427,Afghanistan
2025-08-01T00:00:00.000Z,121,3688009.5310886,/boundary/303427,Afghanistan
2025-09-01T00:00:00.000Z,121,3688009.59500951,/boundary/303427,Afghanistan
2025-10-01T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-02T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-03T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-04T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-05T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-06T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-07T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-08T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-09T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-10T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-11T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-12T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-13T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-14T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-15T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-16T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-17T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-18T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-19T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-20T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2025-10-21T00:00:00.000Z,126,3689097.82461164,/boundary/303427,Afghanistan
2024-10-01T00:00:00.000Z,356,2594198.99792757,/boundary/53292,Albania
2024-11-01T00:00:00.000Z,353,2649928.61015788,/boundary/53292,Albania
2024-12-01T00:00:00.000Z,355,2649244.75990638,/boundary/53292,Albania
2025-01-01T00:00:00.000Z,355,2649244.41368275,/boundary/53292,Albania
2025-02-01T00:00:00.000Z,356,2648661.78697825,/boundary/53292,Albania
2025-03-01T00:00:00.000Z,356,2649000.19849593,/boundary/53292,Albania
2025-04-01T00:00:00.000Z,358,2691556.39549804,/boundary/53292,Albania
2025-05-01T00:00:00.000Z,358,2691999.92202585,/boundary/53292,Albania
2025-06-01T00:00:00.000Z,365,2692325.41893719,/boundary/53292,Albania
2025-07-01T00:00:00.000Z,365,2692325.41893719,/boundary/53292,Albania
2025-08-01T00:00:00.000Z,365,2692325.41893719,/boundary/53292,Albania
2025-09-01T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-01T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-02T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-03T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-04T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-05T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-06T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-07T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-08T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-09T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-10T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-11T00:00:00.000Z,365,2692327.94579672,/boundary/53292,Albania
2025-10-12T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-13T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-14T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-15T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-16T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-17T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-18T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-19T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-20T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2025-10-21T00:00:00.000Z,365,2692469.91703034,/boundary/53292,Albania
2024-10-01T00:00:00.000Z,1580,32070539.7561549,/boundary/192756,Algeria
2024-11-01T00:00:00.000Z,1581,32074792.3620602,/boundary/192756,Algeria
2024-12-01T00:00:00.000Z,1581,32074568.7823881,/boundary/192756,Algeria
2025-01-01T00:00:00.000Z,1584,32262250.6733224,/boundary/192756,Algeria
2025-02-01T00:00:00.000Z,1585,32259096.4048375,/boundary/192756,Algeria
2025-03-01T00:00:00.000Z,1585,32263681.2278652,/boundary/192756,Algeria
2025-04-01T00:00:00.000Z,1588,32388044.6720189,/boundary/192756,Algeria
2025-05-01T00:00:00.000Z,1620,32562254.701,/boundary/192756,Algeria
2025-06-01T00:00:00.000Z,1620,32562261.7118532,/boundary/192756,Algeria
2025-07-01T00:00:00.000Z,1620,32601898.6196032,/boundary/192756,Algeria
2025-08-01T00:00:00.000Z,1620,32601898.6196032,/boundary/192756,Algeria
2025-09-01T00:00:00.000Z,1626,32602697.5862896,/boundary/192756,Algeria
2025-10-01T00:00:00.000Z,1642,32627124.1948007,/boundary/192756,Algeria
2025-10-02T00:00:00.000Z,1642,32627124.1948007,/boundary/192756,Algeria
2025-10-03T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-04T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-05T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-06T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-07T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-08T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-09T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-10T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-11T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-12T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-13T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-14T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-15T00:00:00.000Z,1642,32627168.7670909,/boundary/192756,Algeria
2025-10-16T00:00:00.000Z,1642,32627168.767091,/boundary/192756,Algeria
2025-10-17T00:00:00.000Z,1642,32627168.767091,/boundary/192756,Algeria
2025-10-18T00:00:00.000Z,1642,32627168.767091,/boundary/192756,Algeria
2025-10-19T00:00:00.000Z,1642,32627168.767091,/boundary/192756,Algeria
2025-10-20T00:00:00.000Z,1642,32627168.767091,/boundary/192756,Algeria
2025-10-21T00:00:00.000Z,1642,32627168.767091,/boundary/192756,Algeria
2024-10-01T00:00:00.000Z,9,59241.5601938691,/boundary/9407,Andorra
2024-11-01T00:00:00.000Z,9,59241.5601944346,/boundary/9407,Andorra
2024-12-01T00:00:00.000Z,9,59241.5601944346,/boundary/9407,Andorra
2025-01-01T00:00:00.000Z,9,59241.5601944346,/boundary/9407,Andorra
2025-02-01T00:00:00.000Z,9,59241.5601944346,/boundary/9407,Andorra
2025-03-01T00:00:00.000Z,9,59241.5601944346,/boundary/9407,Andorra
2025-04-01T00:00:00.000Z,9,59241.5601944695,/boundary/9407,Andorra
2025-05-01T00:00:00.000Z,9,59241.5601949468,/boundary/9407,Andorra
2025-06-01T00:00:00.000Z,9,55183.888246408,/boundary/9407,Andorra
2025-07-01T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-08-01T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-09-01T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-01T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-02T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-03T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-04T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-05T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-06T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-07T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-08T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-09T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-10T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-11T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-12T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-13T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-14T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-15T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-16T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-17T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-18T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-19T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-20T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2025-10-21T00:00:00.000Z,9,55184.8287405619,/boundary/9407,Andorra
2024-10-01T00:00:00.000Z,193,5964990.40999276,/boundary/195267,Angola
2024-11-01T00:00:00.000Z,193,5964990.40999276,/boundary/195267,Angola
2024-12-01T00:00:00.000Z,192,5979858.26746451,/boundary/195267,Angola
2025-01-01T00:00:00.000Z,192,5979858.26746451,/boundary/195267,Angola
2025-02-01T00:00:00.000Z,192,5979860.02490477,/boundary/195267,Angola
2025-03-01T00:00:00.000Z,192,5979860.02490477,/boundary/195267,Angola
2025-04-01T00:00:00.000Z,192,5980286.50432757,/boundary/195267,Angola
2025-05-01T00:00:00.000Z,192,5980286.50433194,/boundary/195267,Angola
2025-06-01T00:00:00.000Z,192,5980286.50433171,/boundary/195267,Angola
2025-07-01T00:00:00.000Z,193,5980644.60679517,/boundary/195267,Angola
2025-08-01T00:00:00.000Z,193,5980644.60679517,/boundary/195267,Angola
2025-09-01T00:00:00.000Z,193,5980644.60679517,/boundary/195267,Angola
2025-10-01T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-02T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-03T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-04T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-05T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-06T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-07T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-08T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-09T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-10T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-11T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-12T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-13T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-14T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-15T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-16T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-17T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-18T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-19T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-20T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2025-10-21T00:00:00.000Z,193,5980645.45685553,/boundary/195267,Angola
2024-10-01T00:00:00.000Z,3004,80148051.6017782,/boundary/286393,Argentina
2024-11-01T00:00:00.000Z,3026,80286060.4548873,/boundary/286393,Argentina
2024-12-01T00:00:00.000Z,3028,80456320.7089847,/boundary/286393,Argentina
2025-01-01T00:00:00.000Z,3032,80387284.1161852,/boundary/286393,Argentina
2025-02-01T00:00:00.000Z,3022,58883790.1764183,/boundary/286393,Argentina
2025-03-01T00:00:00.000Z,3025,60222631.2331624,/boundary/286393,Argentina
2025-04-01T00:00:00.000Z,3026,60907836.8203456,/boundary/286393,Argentina
2025-05-01T00:00:00.000Z,3041,61132723.9607331,/boundary/286393,Argentina
2025-06-01T00:00:00.000Z,3044,61315708.4625014,/boundary/286393,Argentina
2025-07-01T00:00:00.000Z,3044,61328479.1346684,/boundary/286393,Argentina
2025-08-01T00:00:00.000Z,3047,61338719.5665412,/boundary/286393,Argentina
2025-09-01T00:00:00.000Z,3058,60946771.9730554,/boundary/286393,Argentina
2025-10-01T00:00:00.000Z,3077,61135231.6254522,/boundary/286393,Argentina
2025-10-02T00:00:00.000Z,3077,61135238.0489869,/boundary/286393,Argentina
2025-10-03T00:00:00.000Z,3077,61135238.0489869,/boundary/286393,Argentina
2025-10-04T00:00:00.000Z,3077,61135246.5612303,/boundary/286393,Argentina
2025-10-05T00:00:00.000Z,3076,61134873.9827313,/boundary/286393,Argentina
2025-10-06T00:00:00.000Z,3076,61134886.8050594,/boundary/286393,Argentina
2025-10-07T00:00:00.000Z,3076,61135008.7485297,/boundary/286393,Argentina
2025-10-08T00:00:00.000Z,3076,61135008.7485297,/boundary/286393,Argentina
2025-10-09T00:00:00.000Z,3076,61135008.7485297,/boundary/286393,Argentina
2025-10-10T00:00:00.000Z,3076,61135008.7485297,/boundary/286393,Argentina
2025-10-11T00:00:00.000Z,3076,61135008.7485299,/boundary/286393,Argentina
2025-10-12T00:00:00.000Z,3076,61134749.4212053,/boundary/286393,Argentina
2025-10-13T00:00:00.000Z,3077,61137811.9473976,/boundary/286393,Argentina
2025-10-14T00:00:00.000Z,3077,61147096.3710888,/boundary/286393,Argentina
2025-10-15T00:00:00.000Z,3077,61147096.3710888,/boundary/286393,Argentina
2025-10-16T00:00:00.000Z,3077,61147096.3710888,/boundary/286393,Argentina
2025-10-17T00:00:00.000Z,3076,61147099.3131419,/boundary/286393,Argentina
2025-10-18T00:00:00.000Z,3076,61147099.3131419,/boundary/286393,Argentina
2025-10-19T00:00:00.000Z,3076,61147099.3131419,/boundary/286393,Argentina
2025-10-20T00:00:00.000Z,3076,61147099.3131419,/boundary/286393,Argentina
2025-10-21T00:00:00.000Z,3076,61147099.3131419,/boundary/286393,Argentina
2024-10-01T00:00:00.000Z,390,3352549.07456355,/boundary/364066,Armenia
2024-11-01T00:00:00.000Z,390,3352549.07456355,/boundary/364066,Armenia
2024-12-01T00:00:00.000Z,390,3352549.07456355,/boundary/364066,Armenia
2025-01-01T00:00:00.000Z,390,3352549.07456355,/boundary/364066,Armenia
2025-02-01T00:00:00.000Z,390,3352549.07456355,/boundary/364066,Armenia
2025-03-01T00:00:00.000Z,390,3352549.07456355,/boundary/364066,Armenia
2025-04-01T00:00:00.000Z,390,3352549.07456355,/boundary/364066,Armenia
2025-05-01T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-06-01T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-07-01T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-08-01T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-09-01T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-01T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-02T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-03T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-04T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-05T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-06T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-07T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-08T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-09T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-10T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-11T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-12T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-13T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-14T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-15T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-16T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-17T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-18T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-19T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-20T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2025-10-21T00:00:00.000Z,390,3352774.86494188,/boundary/364066,Armenia
2024-10-01T00:00:00.000Z,15297,81172924.0875466,/boundary/80500,Australia
2024-11-01T00:00:00.000Z,15322,81505260.8921725,/boundary/80500,Australia
2024-12-01T00:00:00.000Z,15366,81715662.8101426,/boundary/80500,Australia
2025-01-01T00:00:00.000Z,15429,81799635.9651292,/boundary/80500,Australia
2025-02-01T00:00:00.000Z,15534,81934090.0180001,/boundary/80500,Australia
2025-03-01T00:00:00.000Z,15605,82102217.132975,/boundary/80500,Australia
2025-04-01T00:00:00.000Z,15644,82150412.4552555,/boundary/80500,Australia
2025-05-01T00:00:00.000Z,15677,82330869.2906238,/boundary/80500,Australia
2025-06-01T00:00:00.000Z,15741,82374329.8592725,/boundary/80500,Australia
2025-07-01T00:00:00.000Z,15745,82368245.1483592,/boundary/80500,Australia
2025-08-01T00:00:00.000Z,15749,82360678.2970269,/boundary/80500,Australia
2025-09-01T00:00:00.000Z,15797,82366736.469026,/boundary/80500,Australia
2025-10-01T00:00:00.000Z,15831,82933464.619603,/boundary/80500,Australia
2025-10-02T00:00:00.000Z,15831,82933464.619603,/boundary/80500,Australia
2025-10-03T00:00:00.000Z,15831,82933464.9873285,/boundary/80500,Australia
2025-10-04T00:00:00.000Z,15831,82933464.9873285,/boundary/80500,Australia
2025-10-05T00:00:00.000Z,15831,82933464.9873285,/boundary/80500,Australia
2025-10-06T00:00:00.000Z,15831,82933464.9873285,/boundary/80500,Australia
2025-10-07T00:00:00.000Z,15831,82933464.9873285,/boundary/80500,Australia
2025-10-08T00:00:00.000Z,15831,82933464.9873285,/boundary/80500,Australia
2025-10-09T00:00:00.000Z,15831,82933470.6038531,/boundary/80500,Australia
2025-10-10T00:00:00.000Z,15831,82933470.6038531,/boundary/80500,Australia
2025-10-11T00:00:00.000Z,15831,82933470.6038555,/boundary/80500,Australia
2025-10-12T00:00:00.000Z,15831,82933470.6038556,/boundary/80500,Australia
2025-10-13T00:00:00.000Z,15831,82933470.6038556,/boundary/80500,Australia
2025-10-14T00:00:00.000Z,15831,82933470.6038556,/boundary/80500,Australia
2025-10-15T00:00:00.000Z,15831,82933470.6038556,/boundary/80500,Australia
2025-10-16T00:00:00.000Z,15831,82933470.6038556,/boundary/80500,Australia
2025-10-17T00:00:00.000Z,15831,82933470.6038556,/boundary/80500,Australia
2025-10-18T00:00:00.000Z,15831,82933470.6038556,/boundary/80500,Australia
2025-10-19T00:00:00.000Z,15831,82933470.8016456,/boundary/80500,Australia
2025-10-20T00:00:00.000Z,15831,82933465.8057201,/boundary/80500,Australia
2025-10-21T00:00:00.000Z,15831,82933465.8057201,/boundary/80500,Australia
2024-10-01T00:00:00.000Z,7402,13230760.2754439,/boundary/16239,Austria
2024-11-01T00:00:00.000Z,7787,13426873.2046049,/boundary/16239,Austria
2024-12-01T00:00:00.000Z,8050,13542898.4947804,/boundary/16239,Austria
2025-01-01T00:00:00.000Z,8545,13787400.0471765,/boundary/16239,Austria
2025-02-01T00:00:00.000Z,8695,13886645.5586386,/boundary/16239,Austria
2025-03-01T00:00:00.000Z,8716,13783183.4851468,/boundary/16239,Austria
2025-04-01T00:00:00.000Z,8724,13784513.2821054,/boundary/16239,Austria
2025-05-01T00:00:00.000Z,8730,13786492.9833916,/boundary/16239,Austria
2025-06-01T00:00:00.000Z,8731,13787279.3690414,/boundary/16239,Austria
2025-07-01T00:00:00.000Z,8730,13779802.154564,/boundary/16239,Austria
2025-08-01T00:00:00.000Z,8746,13802395.9902676,/boundary/16239,Austria
2025-09-01T00:00:00.000Z,8786,13806341.5864308,/boundary/16239,Austria
2025-10-01T00:00:00.000Z,8821,13807814.4470195,/boundary/16239,Austria
2025-10-02T00:00:00.000Z,8821,13807809.8224349,/boundary/16239,Austria
2025-10-03T00:00:00.000Z,8821,13807809.8224349,/boundary/16239,Austria
2025-10-04T00:00:00.000Z,8821,13807809.8224349,/boundary/16239,Austria
2025-10-05T00:00:00.000Z,8823,13808432.1661597,/boundary/16239,Austria
2025-10-06T00:00:00.000Z,8825,13808662.5663193,/boundary/16239,Austria
2025-10-07T00:00:00.000Z,8825,13808662.5663193,/boundary/16239,Austria
2025-10-08T00:00:00.000Z,8825,13808662.5663192,/boundary/16239,Austria
2025-10-09T00:00:00.000Z,8825,13808662.5794434,/boundary/16239,Austria
2025-10-10T00:00:00.000Z,8825,13808662.5794434,/boundary/16239,Austria
2025-10-11T00:00:00.000Z,8825,13808662.5794434,/boundary/16239,Austria
2025-10-12T00:00:00.000Z,8825,13808662.5794434,/boundary/16239,Austria
2025-10-13T00:00:00.000Z,8826,13814209.8867014,/boundary/16239,Austria
2025-10-14T00:00:00.000Z,8826,13814209.8867083,/boundary/16239,Austria
2025-10-15T00:00:00.000Z,8826,13814209.8867083,/boundary/16239,Austria
2025-10-16T00:00:00.000Z,8826,13814209.8867083,/boundary/16239,Austria
2025-10-17T00:00:00.000Z,8826,13814209.8867083,/boundary/16239,Austria
2025-10-18T00:00:00.000Z,8833,13833814.3736148,/boundary/16239,Austria
2025-10-19T00:00:00.000Z,8834,13834105.2074494,/boundary/16239,Austria
2025-10-20T00:00:00.000Z,8834,13834105.2074494,/boundary/16239,Austria
2025-10-21T00:00:00.000Z,8834,13834105.2074494,/boundary/16239,Austria
2024-10-01T00:00:00.000Z,711,7721009.86144474,/boundary/364110,Azerbaijan
2024-11-01T00:00:00.000Z,705,7711007.10146957,/boundary/364110,Azerbaijan
2024-12-01T00:00:00.000Z,726,7725571.37489623,/boundary/364110,Azerbaijan
2025-01-01T00:00:00.000Z,726,7725571.37489623,/boundary/364110,Azerbaijan
2025-02-01T00:00:00.000Z,726,7725539.44549601,/boundary/364110,Azerbaijan
2025-03-01T00:00:00.000Z,726,7725539.44549601,/boundary/364110,Azerbaijan
2025-04-01T00:00:00.000Z,739,7765834.33030525,/boundary/364110,Azerbaijan
2025-05-01T00:00:00.000Z,740,7773042.33842634,/boundary/364110,Azerbaijan
2025-06-01T00:00:00.000Z,747,7773188.52921928,/boundary/364110,Azerbaijan
2025-07-01T00:00:00.000Z,747,7773276.51720656,/boundary/364110,Azerbaijan
2025-08-01T00:00:00.000Z,748,7773276.51720656,/boundary/364110,Azerbaijan
2025-09-01T00:00:00.000Z,748,7773384.44958309,/boundary/364110,Azerbaijan
2025-10-01T00:00:00.000Z,760,7804887.55743852,/boundary/364110,Azerbaijan
2025-10-02T00:00:00.000Z,760,7804887.55743852,/boundary/364110,Azerbaijan
2025-10-03T00:00:00.000Z,760,7804887.55743852,/boundary/364110,Azerbaijan
2025-10-04T00:00:00.000Z,760,7804887.55743852,/boundary/364110,Azerbaijan
2025-10-05T00:00:00.000Z,760,7804887.55743852,/boundary/364110,Azerbaijan
2025-10-06T00:00:00.000Z,760,7804887.55743852,/boundary/364110,Azerbaijan
2025-10-07T00:00:00.000Z,760,7804887.55743852,/boundary/364110,Azerbaijan
2025-10-08T00:00:00.000Z,759,7805591.24018611,/boundary/364110,Azerbaijan
