t,amount,length,id_relation,Pays
2024-11-01T00:00:00.000Z,9354,0,/boundary/53292,Albania
2024-12-01T00:00:00.000Z,9363,0,/boundary/53292,Albania
2025-01-01T00:00:00.000Z,9364,0,/boundary/53292,Albania
2025-02-01T00:00:00.000Z,9368,0,/boundary/53292,Albania
2025-03-01T00:00:00.000Z,9663,0,/boundary/53292,Albania
2025-04-01T00:00:00.000Z,9871,0,/boundary/53292,Albania
2025-05-01T00:00:00.000Z,9875,0,/boundary/53292,Albania
2025-06-01T00:00:00.000Z,9894,0,/boundary/53292,Albania
2025-07-01T00:00:00.000Z,9894,0,/boundary/53292,Albania
2025-08-01T00:00:00.000Z,9970,0,/boundary/53292,Albania
2025-09-01T00:00:00.000Z,9987,0,/boundary/53292,Albania
2025-10-01T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-02T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-03T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-04T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-05T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-06T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-07T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-08T00:00:00.000Z,10009,0,/boundary/53292,Albania
2025-10-09T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-10T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-11T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-12T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-13T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-14T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-15T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-16T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-17T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-18T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-19T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-20T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-21T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-22T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-23T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-24T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-25T00:00:00.000Z,10013,0,/boundary/53292,Albania
