t,amount_1d,amount_30d,labels.distribution.amount_1d,labels.distribution.amount_30d,labels.generation.amount_1d,labels.generation.amount_30d,labels.industrial.amount_1d,labels.industrial.amount_30d,labels.transmission.amount_1d,labels.transmission.amount_30d,id_relation,Pays
2025-11-02T00:00:00.000Z,0,3,,,,,,,,,/boundary/79510,Estonia
2025-11-03T00:00:00.000Z,0,3,,,,,,,,,/boundary/79510,Estonia
2025-11-04T00:00:00.000Z,0,3,,,,,,,,,/boundary/79510,Estonia
2025-11-05T00:00:00.000Z,1,4,,,,,,,,,/boundary/79510,Estonia
2025-11-06T00:00:00.000Z,0,4,,,,,,,,,/boundary/79510,Estonia
2024-11-01T00:00:00.000Z,0,2,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-22T00:00:00.000Z,1,1,,,,,,,1,1,/boundary/88210,Eswatini
2025-10-23T00:00:00.000Z,1,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-24T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-25T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-26T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-27T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-28T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-29T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-30T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-10-31T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-11-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-11-02T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-11-03T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-11-04T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-11-05T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2025-11-06T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/88210,Eswatini
2024-01-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192800,Ethiopia
2024-02-01T00:00:00.000Z,0,2,,,,,,,0,1,/boundary/192800,Ethiopia
2024-03-01T00:00:00.000Z,0,1,0,1,0,1,0,1,0,1,/boundary/192800,Ethiopia
2024-04-01T00:00:00.000Z,0,4,,,0,1,,,0,2,/boundary/192800,Ethiopia
2024-11-01T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-01-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192800,Ethiopia
2025-02-01T00:00:00.000Z,0,2,,,,,,,0,2,/boundary/192800,Ethiopia
2025-04-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192800,Ethiopia
2025-05-01T00:00:00.000Z,0,1,,,,,0,1,0,1,/boundary/192800,Ethiopia
2025-06-01T00:00:00.000Z,0,2,,,,,,,0,2,/boundary/192800,Ethiopia
2025-07-01T00:00:00.000Z,0,2,,,,,,,,,/boundary/192800,Ethiopia
2025-09-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192800,Ethiopia
2025-10-01T00:00:00.000Z,0,2,0,2,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-02T00:00:00.000Z,0,2,0,2,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-03T00:00:00.000Z,0,2,0,2,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-04T00:00:00.000Z,0,2,0,2,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-05T00:00:00.000Z,1,2,1,2,1,1,1,1,1,2,/boundary/192800,Ethiopia
2025-10-06T00:00:00.000Z,1,2,0,2,0,1,1,1,1,2,/boundary/192800,Ethiopia
2025-10-07T00:00:00.000Z,1,2,0,2,0,1,0,1,1,2,/boundary/192800,Ethiopia
2025-10-08T00:00:00.000Z,1,2,0,2,0,1,0,1,1,2,/boundary/192800,Ethiopia
2025-10-09T00:00:00.000Z,1,2,0,2,0,1,0,1,1,2,/boundary/192800,Ethiopia
2025-10-10T00:00:00.000Z,2,3,0,2,1,1,1,1,2,3,/boundary/192800,Ethiopia
2025-10-11T00:00:00.000Z,1,3,0,2,0,1,1,1,1,3,/boundary/192800,Ethiopia
2025-10-12T00:00:00.000Z,1,3,0,2,1,1,1,1,1,3,/boundary/192800,Ethiopia
2025-10-13T00:00:00.000Z,1,3,0,2,1,1,1,1,1,3,/boundary/192800,Ethiopia
2025-10-14T00:00:00.000Z,1,3,1,2,0,1,1,1,1,3,/boundary/192800,Ethiopia
2025-10-15T00:00:00.000Z,0,3,0,2,0,1,0,1,0,3,/boundary/192800,Ethiopia
2025-10-16T00:00:00.000Z,1,3,0,2,0,1,1,1,1,3,/boundary/192800,Ethiopia
2025-10-17T00:00:00.000Z,1,3,0,2,0,1,0,1,1,3,/boundary/192800,Ethiopia
2025-10-18T00:00:00.000Z,1,3,0,2,0,1,0,1,1,3,/boundary/192800,Ethiopia
2025-10-19T00:00:00.000Z,0,3,0,2,0,1,0,1,0,3,/boundary/192800,Ethiopia
2025-10-20T00:00:00.000Z,0,3,0,2,0,1,0,1,0,3,/boundary/192800,Ethiopia
2025-10-21T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-22T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-23T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-24T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-25T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-26T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-27T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-28T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-29T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-30T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-10-31T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-11-01T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-11-02T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-11-03T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-11-04T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-11-05T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2025-11-06T00:00:00.000Z,0,2,0,1,0,1,0,1,0,2,/boundary/192800,Ethiopia
2024-11-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/571802,Federated States of Micronesia
2024-05-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/571747,Fiji
2024-09-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/571747,Fiji
2024-01-01T00:00:00.000Z,1,14,0,5,0,1,,,0,7,/boundary/54224,Finland
2024-02-01T00:00:00.000Z,1,16,0,2,0,1,,,1,9,/boundary/54224,Finland
2024-03-01T00:00:00.000Z,1,15,,,,,,,0,8,/boundary/54224,Finland
2024-04-01T00:00:00.000Z,2,23,1,3,,,0,1,1,8,/boundary/54224,Finland
2024-05-01T00:00:00.000Z,0,13,,,,,0,1,0,3,/boundary/54224,Finland
2024-06-01T00:00:00.000Z,0,18,0,2,0,1,0,1,0,4,/boundary/54224,Finland
2024-07-01T00:00:00.000Z,0,14,,,,,0,1,0,2,/boundary/54224,Finland
2024-08-01T00:00:00.000Z,0,17,0,2,0,1,0,1,0,6,/boundary/54224,Finland
2024-09-01T00:00:00.000Z,1,12,0,1,0,1,,,0,4,/boundary/54224,Finland
2024-10-01T00:00:00.000Z,1,24,0,4,0,1,0,1,0,5,/boundary/54224,Finland
2024-11-01T00:00:00.000Z,1,17,0,2,0,1,0,1,0,6,/boundary/54224,Finland
2024-12-01T00:00:00.000Z,1,13,1,2,0,1,,,1,3,/boundary/54224,Finland
2025-01-01T00:00:00.000Z,3,19,1,7,0,1,0,1,1,6,/boundary/54224,Finland
2025-02-01T00:00:00.000Z,2,15,0,2,0,1,0,3,0,5,/boundary/54224,Finland
2025-03-01T00:00:00.000Z,0,11,0,2,,,0,2,0,4,/boundary/54224,Finland
2025-04-01T00:00:00.000Z,1,14,0,3,0,2,,,0,7,/boundary/54224,Finland
2025-05-01T00:00:00.000Z,1,20,1,3,0,1,0,2,1,4,/boundary/54224,Finland
2025-06-01T00:00:00.000Z,0,16,0,2,0,1,,,0,6,/boundary/54224,Finland
2025-07-01T00:00:00.000Z,1,9,0,3,0,1,,,0,3,/boundary/54224,Finland
2025-08-01T00:00:00.000Z,2,15,1,3,,,0,2,1,3,/boundary/54224,Finland
2025-09-01T00:00:00.000Z,2,20,0,1,0,1,,,0,8,/boundary/54224,Finland
2025-10-01T00:00:00.000Z,1,11,0,1,,,,,1,3,/boundary/54224,Finland
2025-10-02T00:00:00.000Z,0,11,0,1,,,,,0,3,/boundary/54224,Finland
2025-10-03T00:00:00.000Z,1,11,0,1,,,,,0,3,/boundary/54224,Finland
2025-10-04T00:00:00.000Z,1,9,1,2,,,,,1,4,/boundary/54224,Finland
2025-10-05T00:00:00.000Z,1,10,1,3,,,,,1,5,/boundary/54224,Finland
2025-10-06T00:00:00.000Z,2,12,1,4,,,,,1,6,/boundary/54224,Finland
2025-10-07T00:00:00.000Z,2,13,0,4,,,,,0,6,/boundary/54224,Finland
2025-10-08T00:00:00.000Z,2,13,1,4,,,,,1,6,/boundary/54224,Finland
2025-10-09T00:00:00.000Z,1,13,0,4,,,,,0,6,/boundary/54224,Finland
2025-10-10T00:00:00.000Z,0,12,0,4,,,,,0,6,/boundary/54224,Finland
2025-10-11T00:00:00.000Z,1,13,0,4,,,,,0,6,/boundary/54224,Finland
2025-10-12T00:00:00.000Z,2,15,0,4,,,1,1,0,6,/boundary/54224,Finland
2025-10-13T00:00:00.000Z,2,16,0,4,,,0,1,0,5,/boundary/54224,Finland
2025-10-14T00:00:00.000Z,2,17,0,4,,,1,2,0,5,/boundary/54224,Finland
2025-10-15T00:00:00.000Z,3,18,0,4,,,0,2,0,5,/boundary/54224,Finland
2025-10-16T00:00:00.000Z,1,17,0,4,,,0,2,0,5,/boundary/54224,Finland
2025-10-17T00:00:00.000Z,0,17,0,4,,,0,2,0,5,/boundary/54224,Finland
2025-10-18T00:00:00.000Z,0,17,0,4,,,0,2,0,5,/boundary/54224,Finland
2025-10-19T00:00:00.000Z,2,18,0,4,,,0,2,0,5,/boundary/54224,Finland
2025-10-20T00:00:00.000Z,2,19,1,4,1,1,0,2,1,5,/boundary/54224,Finland
2025-10-21T00:00:00.000Z,0,19,0,4,0,1,0,2,0,5,/boundary/54224,Finland
2025-10-22T00:00:00.000Z,4,20,0,4,1,1,0,2,2,5,/boundary/54224,Finland
2025-10-23T00:00:00.000Z,0,20,0,4,0,1,0,2,0,5,/boundary/54224,Finland
2025-10-24T00:00:00.000Z,2,20,0,4,0,1,0,2,1,5,/boundary/54224,Finland
2025-10-25T00:00:00.000Z,3,20,1,3,0,1,0,2,2,5,/boundary/54224,Finland
2025-10-26T00:00:00.000Z,0,20,0,3,0,1,0,2,0,5,/boundary/54224,Finland
2025-10-27T00:00:00.000Z,2,20,0,3,0,1,0,2,1,6,/boundary/54224,Finland
2025-10-28T00:00:00.000Z,3,20,0,3,0,1,0,2,0,6,/boundary/54224,Finland
2025-10-29T00:00:00.000Z,0,20,0,3,0,1,0,2,0,6,/boundary/54224,Finland
2025-10-30T00:00:00.000Z,0,19,0,3,0,1,0,2,0,6,/boundary/54224,Finland
2025-10-31T00:00:00.000Z,0,19,0,3,0,1,0,2,0,5,/boundary/54224,Finland
2025-11-01T00:00:00.000Z,2,21,0,3,0,1,0,2,0,5,/boundary/54224,Finland
2025-11-02T00:00:00.000Z,0,21,0,3,0,1,0,2,0,5,/boundary/54224,Finland
2025-11-03T00:00:00.000Z,1,21,0,2,0,1,0,2,0,5,/boundary/54224,Finland
2025-11-04T00:00:00.000Z,0,20,0,1,0,1,0,2,0,4,/boundary/54224,Finland
2025-11-05T00:00:00.000Z,4,23,0,1,0,1,1,3,0,4,/boundary/54224,Finland
2025-11-06T00:00:00.000Z,1,24,1,2,0,1,0,3,1,5,/boundary/54224,Finland
2024-01-01T00:00:00.000Z,23,134,3,12,0,1,0,5,3,22,/boundary/2202162,France
2024-02-01T00:00:00.000Z,15,160,0,15,0,4,0,4,0,29,/boundary/2202162,France
2024-03-01T00:00:00.000Z,17,150,2,15,0,5,1,4,2,22,/boundary/2202162,France
2024-04-01T00:00:00.000Z,16,163,1,13,0,4,0,2,0,19,/boundary/2202162,France
2024-05-01T00:00:00.000Z,13,157,1,13,0,1,0,5,0,21,/boundary/2202162,France
2024-06-01T00:00:00.000Z,16,143,0,16,0,3,0,10,2,21,/boundary/2202162,France
2024-07-01T00:00:00.000Z,15,144,1,11,0,3,1,5,3,23,/boundary/2202162,France
2024-08-01T00:00:00.000Z,10,149,1,11,1,1,1,5,1,20,/boundary/2202162,France
2024-09-01T00:00:00.000Z,9,167,0,15,0,5,0,8,0,27,/boundary/2202162,France
2024-10-01T00:00:00.000Z,16,182,1,17,0,4,1,8,2,25,/boundary/2202162,France
2024-11-01T00:00:00.000Z,12,151,2,21,1,9,0,9,1,34,/boundary/2202162,France
2024-12-01T00:00:00.000Z,17,155,0,10,0,4,0,8,0,18,/boundary/2202162,France
2025-01-01T00:00:00.000Z,17,164,0,12,0,4,1,6,3,28,/boundary/2202162,France
2025-02-01T00:00:00.000Z,11,158,1,16,0,5,0,5,1,21,/boundary/2202162,France
2025-03-01T00:00:00.000Z,16,169,3,15,1,5,0,3,1,24,/boundary/2202162,France
2025-04-01T00:00:00.000Z,20,161,2,13,0,4,0,5,1,23,/boundary/2202162,France
2025-05-01T00:00:00.000Z,17,155,1,12,0,3,0,8,1,20,/boundary/2202162,France
2025-06-01T00:00:00.000Z,17,166,1,20,1,4,0,7,1,31,/boundary/2202162,France
2025-07-01T00:00:00.000Z,27,161,2,15,1,4,1,7,2,32,/boundary/2202162,France
2025-08-01T00:00:00.000Z,26,172,3,11,0,3,0,6,3,19,/boundary/2202162,France
2025-09-01T00:00:00.000Z,19,186,0,13,0,4,0,6,0,25,/boundary/2202162,France
2025-10-01T00:00:00.000Z,20,170,0,17,1,5,0,5,1,26,/boundary/2202162,France
2025-10-02T00:00:00.000Z,18,167,1,14,0,5,0,5,1,24,/boundary/2202162,France
2025-10-03T00:00:00.000Z,21,163,0,14,0,5,1,6,0,24,/boundary/2202162,France
2025-10-04T00:00:00.000Z,16,164,3,13,0,4,1,7,3,23,/boundary/2202162,France
2025-10-05T00:00:00.000Z,19,162,0,13,0,3,0,7,0,21,/boundary/2202162,France
2025-10-06T00:00:00.000Z,14,160,1,12,0,3,0,7,1,21,/boundary/2202162,France
2025-10-07T00:00:00.000Z,14,158,1,12,1,3,1,8,2,22,/boundary/2202162,France
2025-10-08T00:00:00.000Z,18,156,1,12,0,3,0,7,3,23,/boundary/2202162,France
2025-10-09T00:00:00.000Z,18,156,2,13,0,2,0,7,3,24,/boundary/2202162,France
2025-10-10T00:00:00.000Z,15,154,0,13,0,2,0,7,1,21,/boundary/2202162,France
2025-10-11T00:00:00.000Z,14,151,1,13,0,2,1,7,1,21,/boundary/2202162,France
2025-10-12T00:00:00.000Z,18,153,1,12,0,2,0,7,1,21,/boundary/2202162,France
2025-10-13T00:00:00.000Z,19,153,1,13,0,2,0,7,0,21,/boundary/2202162,France
2025-10-14T00:00:00.000Z,20,153,1,12,0,1,2,7,1,22,/boundary/2202162,France
2025-10-15T00:00:00.000Z,20,152,0,12,0,1,1,7,1,21,/boundary/2202162,France
2025-10-16T00:00:00.000Z,18,152,0,11,0,1,0,6,1,21,/boundary/2202162,France
2025-10-17T00:00:00.000Z,19,154,1,11,0,1,0,5,2,21,/boundary/2202162,France
2025-10-18T00:00:00.000Z,18,155,2,12,0,1,0,5,2,22,/boundary/2202162,France
2025-10-19T00:00:00.000Z,16,155,0,11,0,1,0,5,1,21,/boundary/2202162,France
2025-10-20T00:00:00.000Z,16,155,0,11,0,1,0,5,0,20,/boundary/2202162,France
2025-10-21T00:00:00.000Z,16,155,0,11,0,1,0,5,3,22,/boundary/2202162,France
2025-10-22T00:00:00.000Z,19,157,0,10,0,1,0,5,1,21,/boundary/2202162,France
2025-10-23T00:00:00.000Z,14,156,1,10,1,2,1,5,1,20,/boundary/2202162,France
2025-10-24T00:00:00.000Z,11,157,1,11,0,2,0,5,1,20,/boundary/2202162,France
2025-10-25T00:00:00.000Z,16,153,2,9,0,2,0,5,3,22,/boundary/2202162,France
2025-10-26T00:00:00.000Z,16,152,0,9,0,2,0,5,0,21,/boundary/2202162,France
2025-10-27T00:00:00.000Z,16,150,1,8,0,2,0,4,1,19,/boundary/2202162,France
2025-10-28T00:00:00.000Z,17,148,0,7,0,2,0,4,1,19,/boundary/2202162,France
2025-10-29T00:00:00.000Z,13,149,1,7,0,2,0,4,1,19,/boundary/2202162,France
2025-10-30T00:00:00.000Z,15,152,0,7,0,2,0,4,3,20,/boundary/2202162,France
2025-10-31T00:00:00.000Z,20,153,2,8,0,2,1,4,3,21,/boundary/2202162,France
2025-11-01T00:00:00.000Z,20,154,0,8,0,2,2,5,2,22,/boundary/2202162,France
2025-11-02T00:00:00.000Z,21,154,1,8,0,2,0,4,1,22,/boundary/2202162,France
2025-11-03T00:00:00.000Z,20,157,1,6,0,2,1,3,2,19,/boundary/2202162,France
2025-11-04T00:00:00.000Z,18,155,3,9,0,2,0,3,3,21,/boundary/2202162,France
2025-11-05T00:00:00.000Z,13,156,1,10,0,2,1,3,3,22,/boundary/2202162,France
2025-11-06T00:00:00.000Z,16,156,2,11,0,1,0,3,2,22,/boundary/2202162,France
2024-10-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192793,Gabon
2024-11-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192793,Gabon
2025-02-01T00:00:00.000Z,0,2,,,,,,,0,1,/boundary/192793,Gabon
2025-06-01T00:00:00.000Z,0,1,,,0,1,,,0,1,/boundary/192793,Gabon
2025-08-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/192793,Gabon
2024-01-01T00:00:00.000Z,0,4,,,0,1,,,,,/boundary/28699,Georgia
2024-02-01T00:00:00.000Z,0,3,0,1,0,1,,,0,1,/boundary/28699,Georgia
2024-03-01T00:00:00.000Z,0,7,0,1,,,,,0,1,/boundary/28699,Georgia
2024-04-01T00:00:00.000Z,0,4,,,,,,,,,/boundary/28699,Georgia
2024-05-01T00:00:00.000Z,1,6,,,,,,,0,1,/boundary/28699,Georgia
2024-06-01T00:00:00.000Z,0,4,,,0,1,,,0,1,/boundary/28699,Georgia
2024-07-01T00:00:00.000Z,1,6,,,,,,,0,3,/boundary/28699,Georgia
2024-08-01T00:00:00.000Z,0,2,,,,,,,,,/boundary/28699,Georgia
2024-09-01T00:00:00.000Z,0,2,0,1,,,,,0,1,/boundary/28699,Georgia
2024-10-01T00:00:00.000Z,0,3,0,2,,,,,0,1,/boundary/28699,Georgia
2024-11-01T00:00:00.000Z,0,3,0,2,,,,,0,1,/boundary/28699,Georgia
2024-12-01T00:00:00.000Z,1,7,0,1,,,,,0,1,/boundary/28699,Georgia
2025-01-01T00:00:00.000Z,0,4,0,1,,,,,0,1,/boundary/28699,Georgia
2025-02-01T00:00:00.000Z,1,4,0,1,,,,,0,1,/boundary/28699,Georgia
2025-03-01T00:00:00.000Z,0,5,,,0,1,,,,,/boundary/28699,Georgia
2025-04-01T00:00:00.000Z,0,7,,,,,,,,,/boundary/28699,Georgia
2025-05-01T00:00:00.000Z,0,5,,,,,,,,,/boundary/28699,Georgia
2025-06-01T00:00:00.000Z,0,5,,,,,,,,,/boundary/28699,Georgia
2025-07-01T00:00:00.000Z,0,5,,,,,,,,,/boundary/28699,Georgia
2025-08-01T00:00:00.000Z,1,4,,,,,,,0,2,/boundary/28699,Georgia
2025-09-01T00:00:00.000Z,0,6,0,2,,,,,0,1,/boundary/28699,Georgia
2025-10-01T00:00:00.000Z,0,6,0,1,,,,,0,2,/boundary/28699,Georgia
2025-10-02T00:00:00.000Z,0,6,0,1,,,,,0,2,/boundary/28699,Georgia
2025-10-03T00:00:00.000Z,1,6,0,1,,,,,1,3,/boundary/28699,Georgia
2025-10-04T00:00:00.000Z,0,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-05T00:00:00.000Z,0,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-06T00:00:00.000Z,1,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-07T00:00:00.000Z,0,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-08T00:00:00.000Z,0,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-09T00:00:00.000Z,1,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-10T00:00:00.000Z,1,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-11T00:00:00.000Z,1,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-12T00:00:00.000Z,0,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-13T00:00:00.000Z,0,6,0,1,,,,,0,3,/boundary/28699,Georgia
2025-10-14T00:00:00.000Z,1,6,1,2,,,,,1,4,/boundary/28699,Georgia
2025-10-15T00:00:00.000Z,1,6,0,2,,,,,0,4,/boundary/28699,Georgia
2025-10-16T00:00:00.000Z,1,5,0,2,,,,,0,4,/boundary/28699,Georgia
2025-10-17T00:00:00.000Z,0,5,0,2,,,,,0,4,/boundary/28699,Georgia
2025-10-18T00:00:00.000Z,0,5,0,2,,,,,0,4,/boundary/28699,Georgia
2025-10-19T00:00:00.000Z,0,5,0,2,,,,,0,4,/boundary/28699,Georgia
2025-10-20T00:00:00.000Z,0,5,0,2,,,,,0,4,/boundary/28699,Georgia
2025-10-21T00:00:00.000Z,1,5,0,2,,,,,0,3,/boundary/28699,Georgia
2025-10-22T00:00:00.000Z,0,5,0,2,,,,,0,3,/boundary/28699,Georgia
2025-10-23T00:00:00.000Z,0,5,0,2,,,,,0,3,/boundary/28699,Georgia
2025-10-24T00:00:00.000Z,0,5,0,2,,,,,0,3,/boundary/28699,Georgia
2025-10-25T00:00:00.000Z,0,5,0,2,,,,,0,3,/boundary/28699,Georgia
2025-10-26T00:00:00.000Z,2,4,1,2,,,,,1,3,/boundary/28699,Georgia
2025-10-27T00:00:00.000Z,0,4,0,2,,,,,0,3,/boundary/28699,Georgia
2025-10-28T00:00:00.000Z,0,4,0,1,,,,,0,2,/boundary/28699,Georgia
2025-10-29T00:00:00.000Z,0,4,0,1,,,,,0,2,/boundary/28699,Georgia
2025-10-30T00:00:00.000Z,0,4,0,1,,,,,0,2,/boundary/28699,Georgia
2025-10-31T00:00:00.000Z,0,4,0,1,,,,,0,2,/boundary/28699,Georgia
2025-11-01T00:00:00.000Z,1,4,0,1,,,,,0,2,/boundary/28699,Georgia
2025-11-02T00:00:00.000Z,1,3,0,1,,,,,0,1,/boundary/28699,Georgia
2025-11-03T00:00:00.000Z,1,3,0,1,,,,,0,1,/boundary/28699,Georgia
2025-11-04T00:00:00.000Z,0,3,0,1,,,,,0,1,/boundary/28699,Georgia
2025-11-05T00:00:00.000Z,0,3,0,1,,,,,0,1,/boundary/28699,Georgia
2025-11-06T00:00:00.000Z,1,4,0,1,,,,,0,1,/boundary/28699,Georgia
2024-01-01T00:00:00.000Z,15,201,3,20,1,4,1,7,4,37,/boundary/51477,Germany
2024-02-01T00:00:00.000Z,21,259,1,27,0,6,0,8,3,43,/boundary/51477,Germany
2024-03-01T00:00:00.000Z,13,239,0,21,0,5,0,4,2,43,/boundary/51477,Germany
2024-04-01T00:00:00.000Z,17,287,1,26,0,8,0,2,3,42,/boundary/51477,Germany
2024-05-01T00:00:00.000Z,16,278,1,24,0,5,1,4,1,41,/boundary/51477,Germany
2024-06-01T00:00:00.000Z,21,269,2,29,0,5,0,3,1,41,/boundary/51477,Germany
2024-07-01T00:00:00.000Z,20,260,2,20,0,5,0,3,5,42,/boundary/51477,Germany
2024-08-01T00:00:00.000Z,23,253,1,27,0,1,0,5,0,46,/boundary/51477,Germany
2024-09-01T00:00:00.000Z,27,288,2,31,2,7,1,2,4,46,/boundary/51477,Germany
2024-10-01T00:00:00.000Z,16,276,2,28,0,4,0,3,1,46,/boundary/51477,Germany
2024-11-01T00:00:00.000Z,19,276,1,31,0,2,1,3,5,50,/boundary/51477,Germany
2024-12-01T00:00:00.000Z,20,274,0,33,0,6,0,4,3,59,/boundary/51477,Germany
2025-01-01T00:00:00.000Z,19,254,2,26,0,4,0,6,1,45,/boundary/51477,Germany
2025-02-01T00:00:00.000Z,12,268,2,35,0,9,0,2,2,53,/boundary/51477,Germany
2025-03-01T00:00:00.000Z,20,252,1,34,0,5,0,3,0,48,/boundary/51477,Germany
2025-04-01T00:00:00.000Z,26,282,2,40,1,8,1,6,5,52,/boundary/51477,Germany
2025-05-01T00:00:00.000Z,17,316,0,31,0,8,0,5,1,56,/boundary/51477,Germany
2025-06-01T00:00:00.000Z,25,300,2,31,0,8,0,5,0,58,/boundary/51477,Germany
2025-07-01T00:00:00.000Z,30,305,3,44,0,6,0,7,2,58,/boundary/51477,Germany
2025-08-01T00:00:00.000Z,21,312,1,26,0,4,0,6,1,55,/boundary/51477,Germany
2025-09-01T00:00:00.000Z,28,301,2,34,1,8,0,8,4,48,/boundary/51477,Germany
2025-10-01T00:00:00.000Z,24,271,4,28,0,5,0,6,6,51,/boundary/51477,Germany
2025-10-02T00:00:00.000Z,24,275,1,28,0,4,0,6,2,50,/boundary/51477,Germany
2025-10-03T00:00:00.000Z,23,272,0,25,0,4,0,6,1,48,/boundary/51477,Germany
2025-10-04T00:00:00.000Z,21,268,0,25,0,4,1,6,1,49,/boundary/51477,Germany
2025-10-05T00:00:00.000Z,16,269,0,25,0,4,0,6,0,48,/boundary/51477,Germany
2025-10-06T00:00:00.000Z,21,276,1,25,0,4,1,6,2,49,/boundary/51477,Germany
2025-10-07T00:00:00.000Z,18,277,0,24,0,4,1,6,0,49,/boundary/51477,Germany
2025-10-08T00:00:00.000Z,20,276,0,24,0,4,0,6,3,51,/boundary/51477,Germany
2025-10-09T00:00:00.000Z,22,279,0,24,0,4,0,6,1,51,/boundary/51477,Germany
2025-10-10T00:00:00.000Z,22,281,1,25,1,4,0,6,3,52,/boundary/51477,Germany
2025-10-11T00:00:00.000Z,18,280,2,26,1,5,0,6,2,54,/boundary/51477,Germany
2025-10-12T00:00:00.000Z,20,278,1,25,0,5,0,6,2,54,/boundary/51477,Germany
2025-10-13T00:00:00.000Z,30,287,3,27,0,5,1,6,1,53,/boundary/51477,Germany
2025-10-14T00:00:00.000Z,26,286,4,26,2,5,1,7,4,52,/boundary/51477,Germany
2025-10-15T00:00:00.000Z,21,282,2,26,1,6,0,7,4,50,/boundary/51477,Germany
2025-10-16T00:00:00.000Z,18,285,2,26,0,6,0,7,2,49,/boundary/51477,Germany
2025-10-17T00:00:00.000Z,22,289,1,27,0,6,1,8,1,49,/boundary/51477,Germany
